Source,Destination IP,Volume,Destination Domain,Destination Latitude,Destination Longitude
Echo plus 2nd gen,52.217.41.164,3237,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.136.131,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,172.217.13.246,422502,iad23s61-in-f22.1e100.net,38.98371887,-77.38275909
Motog Phone,172.217.15.98,128874,iad30s21-in-f2.1e100.net,38.98371887,-77.38275909
Echo plus 2nd gen,52.216.114.75,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),152.1.18.105,11466,krb203ro.unity.ncsu.edu,35.73759079,-78.72119141
Echo plus 2nd gen,52.216.244.108,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.76.244,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.113.51,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.164.27,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.4.84,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.128.91,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,172.217.13.78,342826,iad23s60-in-f14.1e100.net,38.98371887,-77.38275909
Echo plus 2nd gen,52.217.9.100,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.0.172,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,34.202.108.37,5079,ec2-34-202-108-37.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.228.160.0,53688,ec2-3-228-160-0.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,18.234.2.50,30357,ec2-18-234-2-50.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,13.249.37.158,17458,server-13-249-37-158.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,34.226.241.132,9408,ec2-34-226-241-132.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,54.192.30.92,69835,server-54-192-30-92.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.217.46.252,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.227.136,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.12.228,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.184.51,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.200.35,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.144.179,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.83.48,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Ring Door bell,34.196.129.63,9367,ec2-34-196-129-63.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,34.196.129.63,4353,ec2-34-196-129-63.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.65.144,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.0.139,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.236.131,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.40.172,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,13.226.143.179,2169,server-13-226-143-179.yto50.r.cloudfront.net,41.84885025,-87.67124939
Motog Phone,72.21.206.56,1213113,206-56.amazon.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.14.156,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,172.217.164.174,284166,iad23s69-in-f14.1e100.net,38.98371887,-77.38275909
Motog Phone,34.199.220.127,14344,ec2-34-199-220-127.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.200.139,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,172.217.7.206,109226,iad30s10-in-f206.1e100.net,38.98371887,-77.38275909
Echo plus 2nd gen,52.217.39.36,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,172.217.13.66,128054,iad23s60-in-f2.1e100.net,38.98371887,-77.38275909
Echo plus 2nd gen,52.216.185.75,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.171.147,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,99.84.184.100,23990,server-99-84-184-100.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,52.22.117.242,5066,ec2-52-22-117-242.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.178.251,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,172.217.7.164,13244,iad30s09-in-f164.1e100.net,38.98371887,-77.38275909
Echo plus 2nd gen,52.216.78.212,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.135.43,2224,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.64.144,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.204.171,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.32.132,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.233.19,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.13.180,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo Look,99.84.181.95,1288,server-99-84-181-95.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo Look,54.192.30.35,1310,server-54-192-30-35.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.216.140.4,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.86.203,55692,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Ring Door bell,52.5.9.116,9085,ec2-52-5-9-116.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.5.9.116,4047,ec2-52-5-9-116.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.229.251,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,172.217.15.67,32837,iad23s63-in-f3.1e100.net,38.98371887,-77.38275909
Echo plus 2nd gen,52.217.12.156,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.170.227,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,52.72.72.148,9750,ec2-52-72-72-148.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,107.23.129.17,72342,ec2-107-23-129-17.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,35.171.142.240,12493,ec2-35-171-142-240.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,13.249.43.77,84576,server-13-249-43-77.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.217.0.244,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.146.107,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,13.249.43.67,12101,server-13-249-43-67.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,99.84.181.47,1310,server-99-84-181-47.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.216.248.44,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.131.51,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.141.36,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.171.27,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.184.43,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.232.171,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Smartwifiplug,52.27.158.217,12570,ec2-52-27-158-217.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Google onHub,52.27.158.217,12970,ec2-52-27-158-217.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Echo plus 2nd gen,52.216.242.4,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.241.236,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.12.108,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.243.124,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,34.197.14.251,9959,ec2-34-197-14-251.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.95.140.135,104069,ec2-3-95-140-135.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,18.209.234.142,108311,ec2-18-209-234-142.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,99.84.186.140,29034,server-99-84-186-140.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,34.198.53.83,10776,ec2-34-198-53-83.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,99.84.181.33,113546,server-99-84-181-33.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.216.95.115,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,172.217.13.226,127160,iad23s61-in-f2.1e100.net,38.98371887,-77.38275909
Echo plus 2nd gen,52.217.12.188,3237,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.143.220,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,54.231.112.184,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),91.189.91.38,33608,banjo.canonical.com,51.45777893,-0.085560001
Desktop (server),91.189.95.83,16970,haetae.canonical.com,51.45777893,-0.085560001
Desktop (server),99.84.181.56,604,server-99-84-181-56.iad89.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),172.217.15.78,12914,iad23s63-in-f14.1e100.net,38.98371887,-77.38275909
Desktop (server),91.189.91.39,164654,kazooie.canonical.com,51.45777893,-0.085560001
Desktop (server),104.236.0.104,12000,download.sublimetext.com,40.75891113,-73.97901917
Desktop (server),99.84.181.14,1271,server-99-84-181-14.iad89.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),54.192.30.74,2552,server-54-192-30-74.iad89.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),91.189.92.20,71816,api.snapcraft.io,51.45777893,-0.085560001
Desktop (server),91.189.92.17,69870,dashboard.snapcraft.io,51.45777893,-0.085560001
Echo plus 2nd gen,52.216.94.171,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.251.124,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.106.252,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.1.228,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.205.91,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.164.107,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.110.75,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,34.194.195.179,66775,ec2-34-194-195-179.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,216.239.35.12,1800,time4.google.com,37.41915894,-122.0754089
Motog Phone,35.170.226.244,13196,ec2-35-170-226-244.compute-1.amazonaws.com,39.04370117,-77.47419739
Desktop (server),51.15.67.4,779720,4-67-15-51.instances.scw.cloud,52.30905151,4.940189838
Desktop (server),8.43.85.14,22133,oscp-router02.gnome.org,35.77521133,-78.63432312
Echo plus 2nd gen,52.216.131.27,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.248.164,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.146.147,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,172.217.7.162,132924,iad30s09-in-f2.1e100.net,38.98371887,-77.38275909
Echo plus 2nd gen,52.217.12.20,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.130.163,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.132.35,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.139.131,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.44.244,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.137.92,3266,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.101.3,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.21.107,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.244.236,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.210.159.210,4945,ec2-3-210-159-210.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.234.84.234,70822,ec2-3-234-84-234.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,13.249.43.99,90516,server-13-249-43-99.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.216.86.75,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,172.217.9.195,11139,iad30s14-in-f3.1e100.net,38.98371887,-77.38275909
Echo plus 2nd gen,52.216.25.212,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,172.217.164.131,149182,iad30s24-in-f3.1e100.net,38.98371887,-77.38275909
Echo plus 2nd gen,52.216.186.147,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.96.195,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.102.99,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.88.187,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.105.219,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.25.220,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.207.11,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.201.19,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.115.59,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.134.27,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,54.175.70.65,9816,ec2-54-175-70-65.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,54.208.152.221,55462,ec2-54-208-152-221.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,104.70.71.76,13342,a104-70-71-76.deploy.static.akamaitechnologies.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.81.8,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,52.5.4.67,10814,ec2-52-5-4-67.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,54.192.30.2,54243,server-54-192-30-2.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.216.95.19,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Ring Door bell,52.22.75.95,20116,ec2-52-22-75-95.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.22.75.95,10080,ec2-52-22-75-95.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.84.203,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.9.131,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.130.27,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.110.203,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.41.4,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,172.217.5.234,871493,iad30s07-in-f10.1e100.net,38.98371887,-77.38275909
Echo plus 2nd gen,52.216.130.203,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.138.203,3237,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,172.217.8.4,394737,iad23s59-in-f4.1e100.net,38.98371887,-77.38275909
Echo plus 2nd gen,52.216.109.243,3237,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.187.67,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,54.152.129.243,12722,ec2-54-152-129-243.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.14.4,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.146.235,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.114.211,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.226.200,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.44.252,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.37.68,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.17.48,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,172.217.164.131,8033,iad30s24-in-f3.1e100.net,38.98371887,-77.38275909
Google onHub,172.217.13.68,36626,iad23s60-in-f4.1e100.net,38.98371887,-77.38275909
Echo plus 2nd gen,52.216.97.51,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.104.211,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.36.132,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.129.155,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.205.43,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,18.204.250.181,10096,ec2-18-204-250-181.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,52.205.198.54,13653,ec2-52-205-198-54.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,54.192.30.101,100552,server-54-192-30-101.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.216.141.52,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.134.219,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),34.249.145.219,12702,ec2-34-249-145-219.eu-west-1.compute.amazonaws.com,53.35388947,-6.243330002
Echo plus 2nd gen,52.217.8.252,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.113.203,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.132.219,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.40.108,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.47.52,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.130.211,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.64.168,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.112.156,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,172.217.5.238,434037,iad30s07-in-f14.1e100.net,38.98371887,-77.38275909
Motog Phone,35.193.104.166,47563,166.104.193.35.bc.googleusercontent.com,41.23295975,-95.87735748
Echo plus 2nd gen,52.216.238.139,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.243.60,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.186.211,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.213.38.208,83507,ec2-3-213-38-208.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,99.84.181.69,78608,server-99-84-181-69.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.216.187.11,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.64.200,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.136.99,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,13.249.40.84,27030,server-13-249-40-84.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,99.84.220.183,2169,server-99-84-220-183.iad79.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.216.24.228,2158,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.243.164,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.144.163,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,172.217.15.104,7791,iad30s21-in-f8.1e100.net,38.98371887,-77.38275909
Motog Phone,172.217.5.238,113314,iad30s07-in-f14.1e100.net,38.98371887,-77.38275909
Echo plus 2nd gen,52.216.236.3,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.20.227,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.78.4,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.8.212,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.205.27,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,100.25.172.139,4947,ec2-100-25-172-139.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,34.203.132.23,3667,ec2-34-203-132-23.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.136.43,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.239.107,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.176.179,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,52.85.145.196,16465,server-52-85-145-196.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,52.216.162.187,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,172.217.7.130,78029,iad30s08-in-f130.1e100.net,38.98371887,-77.38275909
Motog Phone,18.208.47.82,5013,ec2-18-208-47-82.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,172.217.7.161,154502,iad30s09-in-f161.1e100.net,38.98371887,-77.38275909
Echo plus 2nd gen,52.216.85.43,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.26.84,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.243.44,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.169.123,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.14.44,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.128.211,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.24.188,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.109.123,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.206.203,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,54.89.8.233,9750,ec2-54-89-8-233.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.214.19.208,10913,ec2-3-214-19-208.compute-1.amazonaws.com,39.04370117,-77.47419739
